COMID,order_,watershed,subbasin,region
9055177,1,south_america,geoglows,Tocantins_River
9055178,1,south_america,geoglows,East_Atlantic
9055179,2,south_america,geoglows,Amazon_River
9055180,1,south_america,geoglows,East_Atlantic
9055181,1,south_america,geoglows,East_Atlantic
9055182,1,south_america,geoglows,East_Atlantic
9055183,2,south_america,geoglows,Amazon_River
9055184,4,south_america,geoglows,Amazon_River
9055185,3,south_america,geoglows,Amazon_River
9055186,1,south_america,geoglows,East_Atlantic
9055187,4,south_america,geoglows,East_Atlantic
9055188,1,south_america,geoglows,Amazon_River
9055189,1,south_america,geoglows,East_Atlantic
9055190,2,south_america,geoglows,Amazon_River
9055191,5,south_america,geoglows,Amazon_River
9055192,1,south_america,geoglows,East_Atlantic
9055193,3,south_america,geoglows,East_Atlantic
9055194,2,south_america,geoglows,Amazon_River
9055195,3,south_america,geoglows,Amazon_River
9055196,4,south_america,geoglows,Tocantins_River
9055197,1,south_america,geoglows,East_Atlantic
9055198,1,south_america,geoglows,Amazon_River
9055199,1,south_america,geoglows,Amazon_River
9055200,3,south_america,geoglows,Amazon_River
9055202,2,south_america,geoglows,Amazon_River
9055203,2,south_america,geoglows,Amazon_River
9055204,1,south_america,geoglows,Amazon_River
9055205,6,south_america,geoglows,Tocantins_River
9055207,1,south_america,geoglows,Amazon_River
9055214,3,south_america,geoglows,Amazon_River
9055215,1,south_america,geoglows,East_Atlantic
9055216,3,south_america,geoglows,East_Atlantic
9055217,1,south_america,geoglows,East_Atlantic
9055218,1,south_america,geoglows,Amazon_River
9055219,1,south_america,geoglows,Amazon_River
9055220,1,south_america,geoglows,Tocantins_River
9055221,1,south_america,geoglows,East_Atlantic
9055222,1,south_america,geoglows,Amazon_River
9055223,3,south_america,geoglows,Amazon_River
9055224,5,south_america,geoglows,East_Atlantic
9055226,1,south_america,geoglows,Amazon_River
9055227,4,south_america,geoglows,Amazon_River
9055228,3,south_america,geoglows,East_Atlantic
9055229,3,south_america,geoglows,Tocantins_River
9055230,1,south_america,geoglows,East_Atlantic
9055231,2,south_america,geoglows,Amazon_River
9055232,2,south_america,geoglows,East_Atlantic
9055233,2,south_america,geoglows,East_Atlantic
9055234,2,south_america,geoglows,East_Atlantic
9055235,1,south_america,geoglows,Amazon_River
9055236,5,south_america,geoglows,Amazon_River
9055237,2,south_america,geoglows,Amazon_River
9055238,6,south_america,geoglows,Tocantins_River
9055239,1,south_america,geoglows,Tocantins_River
9055240,1,south_america,geoglows,Amazon_River
9055241,2,south_america,geoglows,Amazon_River
9055242,1,south_america,geoglows,Amazon_River
9055243,1,south_america,geoglows,Amazon_River
9055244,1,south_america,geoglows,Tocantins_River
9055245,2,south_america,geoglows,Tocantins_River
9055246,3,south_america,geoglows,East_Atlantic
9055247,1,south_america,geoglows,East_Atlantic
9055248,1,south_america,geoglows,Amazon_River
9055249,2,south_america,geoglows,Amazon_River
9055250,1,south_america,geoglows,Amazon_River
9055251,3,south_america,geoglows,Tocantins_River
9055252,6,south_america,geoglows,Tocantins_River
9055253,2,south_america,geoglows,Tocantins_River
9055254,2,south_america,geoglows,Tocantins_River
9055256,2,south_america,geoglows,Amazon_River
9055257,1,south_america,geoglows,East_Atlantic
9055258,2,south_america,geoglows,East_Atlantic
9055260,3,south_america,geoglows,East_Atlantic
9055261,2,south_america,geoglows,East_Atlantic
9055262,2,south_america,geoglows,Amazon_River
9055263,1,south_america,geoglows,Amazon_River
9055264,3,south_america,geoglows,Amazon_River
9055265,1,south_america,geoglows,Tocantins_River
9055266,2,south_america,geoglows,Amazon_River
9055267,3,south_america,geoglows,Amazon_River
9055268,1,south_america,geoglows,Amazon_River
9055269,1,south_america,geoglows,Amazon_River
9055271,1,south_america,geoglows,Amazon_River
9055272,1,south_america,geoglows,Amazon_River
9055273,1,south_america,geoglows,Amazon_River
9055274,1,south_america,geoglows,Amazon_River
9055275,2,south_america,geoglows,Amazon_River
9055276,2,south_america,geoglows,Amazon_River
9055277,1,south_america,geoglows,East_Atlantic
9055278,2,south_america,geoglows,East_Atlantic
9055280,1,south_america,geoglows,Amazon_River
9055281,3,south_america,geoglows,Amazon_River
9055282,5,south_america,geoglows,Amazon_River
9055283,1,south_america,geoglows,Amazon_River
9055284,2,south_america,geoglows,Amazon_River
9055285,5,south_america,geoglows,Amazon_River
9055287,3,south_america,geoglows,Amazon_River
9055290,1,south_america,geoglows,Amazon_River
9055291,2,south_america,geoglows,Amazon_River
9055292,3,south_america,geoglows,Amazon_River
9055293,1,south_america,geoglows,Amazon_River
9055294,3,south_america,geoglows,Amazon_River
9055295,1,south_america,geoglows,Amazon_River
9055296,3,south_america,geoglows,Amazon_River
9055297,6,south_america,geoglows,Amazon_River
9055298,1,south_america,geoglows,Amazon_River
9055299,1,south_america,geoglows,Tocantins_River
9055300,6,south_america,geoglows,Tocantins_River
9055301,3,south_america,geoglows,East_Atlantic
9055302,2,south_america,geoglows,East_Atlantic
9055303,1,south_america,geoglows,East_Atlantic
9055307,2,south_america,geoglows,Amazon_River
9055308,1,south_america,geoglows,Amazon_River
9055309,1,south_america,geoglows,Tocantins_River
9055312,3,south_america,geoglows,Amazon_River
9055313,1,south_america,geoglows,Amazon_River
9055314,2,south_america,geoglows,Amazon_River
9055315,1,south_america,geoglows,Tocantins_River
9055318,3,south_america,geoglows,Amazon_River
9055319,3,south_america,geoglows,East_Atlantic
9055320,2,south_america,geoglows,Amazon_River
9055321,1,south_america,geoglows,East_Atlantic
9055322,5,south_america,geoglows,East_Atlantic
9055324,2,south_america,geoglows,Amazon_River
9055326,1,south_america,geoglows,Amazon_River
9055327,1,south_america,geoglows,Amazon_River
9055328,1,south_america,geoglows,Tocantins_River
9055329,1,south_america,geoglows,East_Atlantic
9055331,3,south_america,geoglows,East_Atlantic
9055332,1,south_america,geoglows,Amazon_River
9055333,1,south_america,geoglows,Amazon_River
9055334,4,south_america,geoglows,Amazon_River
9055335,2,south_america,geoglows,Amazon_River
9055336,1,south_america,geoglows,Amazon_River
9055337,1,south_america,geoglows,Amazon_River
9055338,1,south_america,geoglows,Amazon_River
9055339,1,south_america,geoglows,Tocantins_River
9055340,1,south_america,geoglows,East_Atlantic
9055341,1,south_america,geoglows,East_Atlantic
9055342,1,south_america,geoglows,Amazon_River
9055343,1,south_america,geoglows,Amazon_River
9055344,3,south_america,geoglows,Amazon_River
9055345,3,south_america,geoglows,Amazon_River
9055346,1,south_america,geoglows,Amazon_River
9055347,1,south_america,geoglows,East_Atlantic
9055348,2,south_america,geoglows,East_Atlantic
9055349,2,south_america,geoglows,Amazon_River
9055350,5,south_america,geoglows,Amazon_River
9055351,1,south_america,geoglows,Amazon_River
9055353,2,south_america,geoglows,Amazon_River
9055354,1,south_america,geoglows,Amazon_River
9055355,1,south_america,geoglows,Amazon_River
9055356,1,south_america,geoglows,East_Atlantic
9055357,1,south_america,geoglows,East_Atlantic
9055358,1,south_america,geoglows,East_Atlantic
9055359,3,south_america,geoglows,East_Atlantic
9055361,3,south_america,geoglows,Amazon_River
9055362,1,south_america,geoglows,Amazon_River
9055363,1,south_america,geoglows,Amazon_River
9055364,2,south_america,geoglows,Amazon_River
9055365,1,south_america,geoglows,Tocantins_River
9055367,1,south_america,geoglows,Amazon_River
9055368,1,south_america,geoglows,Amazon_River
9055369,6,south_america,geoglows,Tocantins_River
9055370,2,south_america,geoglows,East_Atlantic
9055371,1,south_america,geoglows,Amazon_River
9055372,2,south_america,geoglows,Amazon_River
9055373,1,south_america,geoglows,Tocantins_River
9055374,1,south_america,geoglows,Tocantins_River
9055376,2,south_america,geoglows,Amazon_River
9055377,2,south_america,geoglows,Amazon_River
9055378,3,south_america,geoglows,East_Atlantic
9055379,5,south_america,geoglows,East_Atlantic
9055380,2,south_america,geoglows,East_Atlantic
9055381,2,south_america,geoglows,East_Atlantic
9055382,1,south_america,geoglows,East_Atlantic
9055383,2,south_america,geoglows,Amazon_River
9055384,1,south_america,geoglows,Amazon_River
9055385,2,south_america,geoglows,Amazon_River
9055386,1,south_america,geoglows,Amazon_River
9055387,1,south_america,geoglows,Amazon_River
9055388,1,south_america,geoglows,Amazon_River
9055389,4,south_america,geoglows,Amazon_River
9055392,1,south_america,geoglows,Amazon_River
9055393,2,south_america,geoglows,Amazon_River
9055394,1,south_america,geoglows,Amazon_River
9055395,1,south_america,geoglows,Amazon_River
9055397,3,south_america,geoglows,Amazon_River
9055398,2,south_america,geoglows,Amazon_River
9055399,4,south_america,geoglows,Amazon_River
9055400,3,south_america,geoglows,Amazon_River
9055401,2,south_america,geoglows,Tocantins_River
9055402,6,south_america,geoglows,Tocantins_River
9055403,3,south_america,geoglows,East_Atlantic
9055404,1,south_america,geoglows,East_Atlantic
9055408,3,south_america,geoglows,Amazon_River
9055409,1,south_america,geoglows,Amazon_River
9055410,1,south_america,geoglows,Tocantins_River
9055411,3,south_america,geoglows,Amazon_River
9055412,3,south_america,geoglows,Amazon_River
9055413,1,south_america,geoglows,Amazon_River
9055414,1,south_america,geoglows,Amazon_River
9055415,1,south_america,geoglows,Amazon_River
9055416,6,south_america,geoglows,Tocantins_River
9055418,2,south_america,geoglows,Amazon_River
9055419,2,south_america,geoglows,Amazon_River
9055420,1,south_america,geoglows,Tocantins_River
9055421,3,south_america,geoglows,East_Atlantic
9055422,1,south_america,geoglows,Amazon_River
9055423,2,south_america,geoglows,Amazon_River
9055424,1,south_america,geoglows,Amazon_River
9055425,2,south_america,geoglows,Amazon_River
9055426,2,south_america,geoglows,Amazon_River
9055427,2,south_america,geoglows,Amazon_River
9055428,2,south_america,geoglows,Amazon_River
9055429,1,south_america,geoglows,Amazon_River
9055430,3,south_america,geoglows,East_Atlantic
9055431,3,south_america,geoglows,Amazon_River
9055432,1,south_america,geoglows,East_Atlantic
9055433,1,south_america,geoglows,East_Atlantic
9055434,1,south_america,geoglows,Amazon_River
9055435,1,south_america,geoglows,Amazon_River
9055436,3,south_america,geoglows,Amazon_River
9055437,1,south_america,geoglows,East_Atlantic
9055438,5,south_america,geoglows,East_Atlantic
9055439,1,south_america,geoglows,East_Atlantic
9055440,1,south_america,geoglows,East_Atlantic
9055441,1,south_america,geoglows,Amazon_River
9055442,1,south_america,geoglows,Amazon_River
9055444,3,south_america,geoglows,Amazon_River
9055445,1,south_america,geoglows,East_Atlantic
9055449,1,south_america,geoglows,Amazon_River
9055450,3,south_america,geoglows,Amazon_River
9055451,2,south_america,geoglows,Amazon_River
9055452,1,south_america,geoglows,East_Atlantic
9055453,2,south_america,geoglows,East_Atlantic
9055454,1,south_america,geoglows,Amazon_River
9055455,1,south_america,geoglows,Amazon_River
9055456,1,south_america,geoglows,Amazon_River
9055457,4,south_america,geoglows,Tocantins_River
9055461,3,south_america,geoglows,Amazon_River
9055462,3,south_america,geoglows,Amazon_River
9055463,3,south_america,geoglows,Tocantins_River
9055464,3,south_america,geoglows,East_Atlantic
9055465,1,south_america,geoglows,Amazon_River
9055466,1,south_america,geoglows,Amazon_River
9055467,2,south_america,geoglows,Amazon_River
9055468,1,south_america,geoglows,Amazon_River
9055469,3,south_america,geoglows,East_Atlantic
9055470,2,south_america,geoglows,Amazon_River
9055471,1,south_america,geoglows,Amazon_River
9055472,6,south_america,geoglows,Amazon_River
9055473,1,south_america,geoglows,Tocantins_River
9055475,5,south_america,geoglows,Amazon_River
9055476,5,south_america,geoglows,Amazon_River
9055477,2,south_america,geoglows,Amazon_River
9055478,1,south_america,geoglows,East_Atlantic
9055479,3,south_america,geoglows,Amazon_River
9055480,3,south_america,geoglows,East_Atlantic
9055481,3,south_america,geoglows,East_Atlantic
9055482,1,south_america,geoglows,Tocantins_River
9055483,1,south_america,geoglows,Amazon_River
9055484,2,south_america,geoglows,East_Atlantic
9055485,1,south_america,geoglows,Amazon_River
9055486,1,south_america,geoglows,East_Atlantic
9055487,1,south_america,geoglows,East_Atlantic
9055488,1,south_america,geoglows,East_Atlantic
9055489,3,south_america,geoglows,East_Atlantic
9055491,2,south_america,geoglows,East_Atlantic
9055492,1,south_america,geoglows,East_Atlantic
9055493,3,south_america,geoglows,East_Atlantic
9055494,3,south_america,geoglows,Amazon_River
9055495,1,south_america,geoglows,Amazon_River
9055496,1,south_america,geoglows,East_Atlantic
9055497,1,south_america,geoglows,East_Atlantic
9055498,7,south_america,geoglows,Amazon_River
9055499,3,south_america,geoglows,Tocantins_River
9055500,1,south_america,geoglows,East_Atlantic
9055502,1,south_america,geoglows,Amazon_River
9055503,2,south_america,geoglows,Amazon_River
9055504,1,south_america,geoglows,East_Atlantic
9055505,3,south_america,geoglows,East_Atlantic
9055509,1,south_america,geoglows,Amazon_River
9055510,2,south_america,geoglows,East_Atlantic
9055511,2,south_america,geoglows,Amazon_River
9055512,1,south_america,geoglows,Amazon_River
9055513,3,south_america,geoglows,Amazon_River
9055514,1,south_america,geoglows,Amazon_River
9055515,1,south_america,geoglows,Amazon_River
9055516,1,south_america,geoglows,East_Atlantic
9055517,1,south_america,geoglows,East_Atlantic
9055518,2,south_america,geoglows,East_Atlantic
9055519,3,south_america,geoglows,Amazon_River
9055520,1,south_america,geoglows,Amazon_River
9055521,1,south_america,geoglows,Amazon_River
9055522,3,south_america,geoglows,Tocantins_River
9055523,1,south_america,geoglows,East_Atlantic
9055524,1,south_america,geoglows,East_Atlantic
9055525,1,south_america,geoglows,Amazon_River
9055526,5,south_america,geoglows,Amazon_River
9055527,2,south_america,geoglows,East_Atlantic
9055528,4,south_america,geoglows,Amazon_River
9055529,2,south_america,geoglows,Amazon_River
9055530,1,south_america,geoglows,Amazon_River
9055531,3,south_america,geoglows,Amazon_River
9055532,2,south_america,geoglows,Tocantins_River
9055533,2,south_america,geoglows,East_Atlantic
9055534,1,south_america,geoglows,Amazon_River
9055535,3,south_america,geoglows,Amazon_River
9055536,1,south_america,geoglows,Amazon_River
9055537,1,south_america,geoglows,Amazon_River
9055538,1,south_america,geoglows,Amazon_River
9055539,1,south_america,geoglows,Amazon_River
9055540,1,south_america,geoglows,Amazon_River
9055541,2,south_america,geoglows,Amazon_River
9055542,1,south_america,geoglows,Amazon_River
9055543,1,south_america,geoglows,Amazon_River
9055544,1,south_america,geoglows,Amazon_River
9055545,3,south_america,geoglows,Amazon_River
9055546,1,south_america,geoglows,Amazon_River
9055547,1,south_america,geoglows,Amazon_River
9055548,2,south_america,geoglows,Amazon_River
